id,scan_time,mode,scan_source,market_phase,candidate_count,placed_count,skipped_count,created_at
500,2026-04-09 13:55:03.886634+00:00,primary,SCHEDULED,OPENING,0,0,0,2026-04-09 13:55:09.277994+00:00
501,2026-04-09 13:55:10.065705+00:00,primary,SCHEDULED,OPENING,0,0,0,2026-04-09 13:55:20.812860+00:00
502,2026-04-09 13:55:21.615223+00:00,secondary,SCHEDULED,OPENING,0,0,0,2026-04-09 13:55:31.430273+00:00
503,2026-04-09 13:55:32.197468+00:00,third,SCHEDULED,OPENING,0,0,0,2026-04-09 13:55:41.525263+00:00
504,2026-04-09 13:55:42.050226+00:00,fourth,SCHEDULED,OPENING,0,0,0,2026-04-09 13:55:51.280788+00:00
505,2026-04-09 13:55:51.729668+00:00,fifth,SCHEDULED,OPENING,0,0,0,2026-04-09 13:55:58.883440+00:00
506,2026-04-09 13:55:59.387355+00:00,sixth,SCHEDULED,OPENING,0,0,0,2026-04-09 13:56:06.414370+00:00
507,2026-04-09 13:56:07.223514+00:00,core_one,SCHEDULED,OPENING,0,0,0,2026-04-09 13:56:16.273026+00:00
508,2026-04-09 13:56:16.799017+00:00,core_two,SCHEDULED,OPENING,0,0,0,2026-04-09 13:56:26.206531+00:00
509,2026-04-09 13:56:27.022445+00:00,core_three,SCHEDULED,OPENING,0,0,0,2026-04-09 13:56:33.526091+00:00
510,2026-04-09 14:05:03.853360+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-09 14:05:09.264975+00:00
511,2026-04-09 14:05:10.072664+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-09 14:05:17.611068+00:00
512,2026-04-09 14:05:18.210305+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-09 14:05:25.534486+00:00
513,2026-04-09 14:05:26.132023+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-09 14:05:33.460902+00:00
514,2026-04-09 14:05:33.994944+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-09 14:05:41.414170+00:00
515,2026-04-09 14:05:41.983942+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-09 14:05:47.303125+00:00
516,2026-04-09 14:05:48.070789+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-09 14:05:53.791386+00:00
517,2026-04-09 14:05:54.275667+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-09 14:06:01.460502+00:00
518,2026-04-09 14:06:02.197662+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-09 14:06:09.656438+00:00
519,2026-04-09 14:06:10.085561+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-09 14:06:15.792794+00:00
520,2026-04-09 14:15:04.085195+00:00,third,SCHEDULED,MORNING,3,2,1,2026-04-09 14:15:15.123213+00:00
521,2026-04-09 14:15:15.714183+00:00,primary,SCHEDULED,MORNING,0,0,0,2026-04-09 14:15:22.719075+00:00
522,2026-04-09 14:15:23.220473+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-09 14:15:30.532249+00:00
523,2026-04-09 14:15:31.060788+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-09 14:15:37.992947+00:00
524,2026-04-09 14:15:38.567339+00:00,fourth,SCHEDULED,MORNING,0,0,0,2026-04-09 14:15:46.278125+00:00
525,2026-04-09 14:15:46.853018+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-09 14:15:52.395195+00:00
526,2026-04-09 14:15:52.959087+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-09 14:15:58.694768+00:00
527,2026-04-09 14:15:59.225192+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-09 14:16:06.188814+00:00
528,2026-04-09 14:16:06.787460+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-09 14:16:13.462882+00:00
529,2026-04-09 14:16:14.077363+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-09 14:16:19.348455+00:00
530,2026-04-09 14:25:04.606579+00:00,fourth,SCHEDULED,MORNING,6,5,1,2026-04-09 14:25:20.241007+00:00
531,2026-04-09 14:25:20.717167+00:00,primary,SCHEDULED,MORNING,1,1,0,2026-04-09 14:25:29.095292+00:00
532,2026-04-09 14:25:38.388851+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-09 14:25:45.979811+00:00
533,2026-04-09 14:25:54.855840+00:00,third,SCHEDULED,MORNING,0,0,0,2026-04-09 14:26:02.460656+00:00
534,2026-04-09 14:26:11.409814+00:00,fourth,SCHEDULED,MORNING,1,0,1,2026-04-09 14:26:29.559073+00:00
535,2026-04-09 14:26:38.521100+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-09 14:26:44.345115+00:00
536,2026-04-09 14:26:53.418609+00:00,sixth,SCHEDULED,MORNING,2,0,2,2026-04-09 14:26:59.671112+00:00
537,2026-04-09 14:27:08.264407+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-09 14:27:16.059473+00:00
538,2026-04-09 14:27:24.764556+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-09 14:27:32.446776+00:00
539,2026-04-09 14:27:41.536055+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-09 14:27:47.509305+00:00
540,2026-04-09 14:35:08.630214+00:00,fifth,SCHEDULED,MORNING,3,3,0,2026-04-09 14:35:23.753442+00:00
541,2026-04-09 14:35:32.657400+00:00,primary,SCHEDULED,MORNING,2,0,2,2026-04-09 14:35:40.522938+00:00
542,2026-04-09 14:35:49.257326+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-09 14:35:56.148434+00:00
543,2026-04-09 14:36:05.037294+00:00,third,SCHEDULED,MORNING,1,0,1,2026-04-09 14:36:13.518533+00:00
544,2026-04-09 14:36:22.352535+00:00,fourth,SCHEDULED,MORNING,1,0,1,2026-04-09 14:36:30.049785+00:00
545,2026-04-09 14:36:38.844071+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-09 14:36:44.074907+00:00
546,2026-04-09 14:36:52.899419+00:00,sixth,SCHEDULED,MORNING,1,0,1,2026-04-09 14:36:58.989562+00:00
547,2026-04-09 14:37:07.735940+00:00,core_one,SCHEDULED,MORNING,1,0,1,2026-04-09 14:37:15.735730+00:00
548,2026-04-09 14:37:24.523653+00:00,core_two,SCHEDULED,MORNING,1,0,1,2026-04-09 14:37:33.050010+00:00
549,2026-04-09 14:37:41.947099+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-09 14:37:47.348729+00:00
550,2026-04-09 14:45:12.842519+00:00,sixth,SCHEDULED,MORNING,0,0,0,2026-04-09 14:45:16.749964+00:00
551,2026-04-09 14:45:25.504232+00:00,primary,SCHEDULED,MORNING,2,0,2,2026-04-09 14:45:34.146936+00:00
552,2026-04-09 14:45:43.044638+00:00,secondary,SCHEDULED,MORNING,0,0,0,2026-04-09 14:45:50.191057+00:00
553,2026-04-09 14:45:59.342205+00:00,third,SCHEDULED,MORNING,2,0,2,2026-04-09 14:46:07.385085+00:00
554,2026-04-09 14:46:16.100360+00:00,fourth,SCHEDULED,MORNING,1,0,1,2026-04-09 14:46:23.665160+00:00
555,2026-04-09 14:46:32.494181+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-09 14:46:37.547345+00:00
556,2026-04-09 14:46:46.261064+00:00,sixth,SCHEDULED,MORNING,1,0,1,2026-04-09 14:46:52.503103+00:00
557,2026-04-09 14:47:01.216031+00:00,core_one,SCHEDULED,MORNING,1,0,1,2026-04-09 14:47:09.471761+00:00
558,2026-04-09 14:47:18.512390+00:00,core_two,SCHEDULED,MORNING,1,0,1,2026-04-09 14:47:26.678603+00:00
559,2026-04-09 14:47:35.631860+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-09 14:47:41.342552+00:00
560,2026-04-09 14:55:09.526225+00:00,core_one,SCHEDULED,MORNING,0,0,0,2026-04-09 14:55:14.801031+00:00
561,2026-04-09 14:55:23.662513+00:00,primary,SCHEDULED,MORNING,2,0,2,2026-04-09 14:55:31.698356+00:00
562,2026-04-09 14:55:40.611171+00:00,secondary,SCHEDULED,MORNING,1,0,1,2026-04-09 14:55:48.901180+00:00
563,2026-04-09 14:55:57.644784+00:00,third,SCHEDULED,MORNING,2,0,2,2026-04-09 14:56:05.571474+00:00
564,2026-04-09 14:56:14.196791+00:00,fourth,SCHEDULED,MORNING,2,0,2,2026-04-09 14:56:21.931676+00:00
565,2026-04-09 14:56:30.969845+00:00,fifth,SCHEDULED,MORNING,0,0,0,2026-04-09 14:56:36.374785+00:00
566,2026-04-09 14:56:45.065530+00:00,sixth,SCHEDULED,MORNING,1,0,1,2026-04-09 14:56:51.488186+00:00
567,2026-04-09 14:57:00.416504+00:00,core_one,SCHEDULED,MORNING,1,0,1,2026-04-09 14:57:07.995993+00:00
568,2026-04-09 14:57:16.776420+00:00,core_two,SCHEDULED,MORNING,1,0,1,2026-04-09 14:57:24.640026+00:00
569,2026-04-09 14:57:33.275276+00:00,core_three,SCHEDULED,MORNING,0,0,0,2026-04-09 14:57:38.576652+00:00
570,2026-04-09 15:05:07.976466+00:00,core_two,SCHEDULED,MORNING,0,0,0,2026-04-09 15:05:13.190982+00:00
571,2026-04-09 15:05:22.220041+00:00,primary,SCHEDULED,MORNING,2,0,2,2026-04-09 15:05:30.306607+00:00
572,2026-04-09 15:05:39.257345+00:00,secondary,SCHEDULED,MORNING,1,0,1,2026-04-09 15:05:47.690441+00:00
