broker_parent_order_id,symbol,mode,client_order_id,local_entry_timestamp_utc,local_exit_timestamp_utc,local_entry_price,alpaca_entry_price,local_exit_price,alpaca_exit_price,local_shares,alpaca_entry_qty,alpaca_exit_qty,local_exit_reason,alpaca_exit_reason,alpaca_exit_order_id,entry_price_diff,exit_price_diff,match_status
ac0dc9b6-105f-415a-bc13-cee918b60641,SOFI,primary,,2026-03-27 19:50:01.520754+00:00,2026-03-31 08:40:41.850021+00:00,15.265,15.27,15.3884,15.388438,32.0,32.0,32.0,MANUAL_CLOSE,EXTERNAL_EXIT,645a5c54-1233-4053-8db2-36b2492a0c0e,-0.005,-3.8e-05,matched
6138d723-29b3-428c-943f-ccbec45211be,AVGO,core_two,,2026-03-27 19:40:01.477014+00:00,2026-03-31 08:40:42.788424+00:00,301.715,301.47,301.54,301.54,1.0,1.0,1.0,MANUAL_CLOSE,EXTERNAL_EXIT,67a65d4e-2536-4aee-b668-a14fc7d8a8a0,0.245,0.0,matched
46d93a5f-a3dd-4ad1-8926-d265e132e6bb,MSFT,core_one,,2026-03-27 19:30:01.465952+00:00,2026-03-31 08:40:43.784179+00:00,357.525,357.59,357.36,357.36,1.0,1.0,1.0,MANUAL_CLOSE,EXTERNAL_EXIT,562ab253-0f7b-4266-acfa-8d850ad0be5f,-0.065,0.0,matched
f0e896b2-c10a-477d-b836-75b27353b504,NVDA,core_one,,2026-03-27 19:30:01.465952+00:00,2026-03-31 08:40:44.701186+00:00,167.44,167.47,165.42,169.02,2.0,2.0,2.0,MANUAL_CLOSE,EXTERNAL_EXIT,da0128d5-2fe5-4317-be6b-f03efdbdc7a4,-0.03,-3.6,matched
94da4a8b-1b9b-4ac6-b7dc-79e3f5db750e,IONQ,fourth,,2026-03-27 19:20:01.517793+00:00,2026-03-31 08:40:45.602108+00:00,27.69,27.66,27.49,27.49,18.0,18.0,18.0,MANUAL_CLOSE,EXTERNAL_EXIT,d041952c-6608-4502-839a-8406befb4df8,0.03,0.0,matched
e8ff711d-9a13-4539-adaa-e67c9ef19960,ACHR,secondary,,2026-03-27 19:00:01.566227+00:00,2026-03-31 08:40:46.512560+00:00,5.125,5.11,5.11,5.11,97.0,97.0,97.0,MANUAL_CLOSE,EXTERNAL_EXIT,20996bc1-8fb9-4041-b8c0-a76b0bd32877,0.015,0.0,matched
ba25b830-e199-4360-ae5e-503fbe4b1365,JOBY,primary,,2026-03-27 18:50:00.912179+00:00,2026-03-31 08:40:48.417138+00:00,8.145,8.13,8.11,8.11,61.0,61.0,61.0,MANUAL_CLOSE,EXTERNAL_EXIT,e58b8b7d-4c15-456a-ac33-5bdad486d3ce,0.015,0.0,matched
b85fdb47-48ba-456e-a976-ab4d8bc58a07,NFLX,core_two,,2026-03-27 18:40:00.955508+00:00,2026-03-31 08:40:49.341494+00:00,93.24,93.16,93.44,93.44,5.0,5.0,5.0,MANUAL_CLOSE,EXTERNAL_EXIT,4f7fc9a4-9a9c-4693-aa45-c464e97668e5,0.08,0.0,matched
db80d00a-5a7c-4e6c-bb5f-e461ba699223,AAPL,core_one,,2026-03-27 18:30:01.531733+00:00,2026-03-31 08:40:52.189386+00:00,249.36,249.34,249.22,249.22,2.0,2.0,2.0,MANUAL_CLOSE,EXTERNAL_EXIT,7ab41e22-1dba-45b4-aaff-f4ce70a2a56e,0.02,0.0,matched
e1c99629-c32f-4912-a9c6-f602bfbf85f9,HIMS,primary,,2026-03-27 17:50:01.546774+00:00,2026-03-31 08:40:53.104074+00:00,19.41,19.43,19.37,19.37,25.0,25.0,25.0,MANUAL_CLOSE,EXTERNAL_EXIT,245af454-1e22-4f10-904a-cf8e62c2a72c,-0.02,0.0,matched
