id,trade_key,symbol,mode,side,direction,status,entry_time,exit_time,duration_minutes,shares,entry_price,exit_price,stop_price,target_price,exit_reason,signal_timestamp,signal_entry,signal_stop,signal_target,signal_confidence,order_id,parent_order_id,exit_order_id,realized_pnl,realized_pnl_percent,created_at,updated_at
108,5dbfc376-05ad-4bc4-a341-6e19037bbba2,HIMS,primary,BUY,LONG,CLOSED,2026-04-06 13:55:04.361441+00:00,2026-04-06 14:05:02.837203+00:00,9.97,497,20.1,19.9485,19.9565,20.387,STOP_HIT,2026-04-06 13:55:04.361441+00:00,20.1,19.9565,20.387,101,5dbfc376-05ad-4bc4-a341-6e19037bbba2,5dbfc376-05ad-4bc4-a341-6e19037bbba2,6aa1286d-dbcd-43ce-a160-5953d01d880a,-75.2955,-0.753731,2026-04-06 13:55:11.121904+00:00,2026-04-06 14:05:03.796866+00:00
109,dfcfa8ba-f6d6-4ba9-822a-502985fe557f,RKLB,third,SELL,SHORT,CLOSED,2026-04-06 17:15:04.233918+00:00,2026-04-06 17:35:02.784336+00:00,19.98,149,66.905,67.7791,67.787,65.141,STOP_HIT,2026-04-06 17:15:04.233918+00:00,66.905,67.787,65.141,81,dfcfa8ba-f6d6-4ba9-822a-502985fe557f,dfcfa8ba-f6d6-4ba9-822a-502985fe557f,fcb47d1c-3a37-4449-880c-79ba954a2fc2,-130.2409,-1.306479,2026-04-06 17:15:11.609284+00:00,2026-04-06 17:35:03.559143+00:00
