id,timestamp_utc,scan_id,scan_source,market_phase,scan_execution_time_ms,mode,account_size,current_open_positions,current_open_exposure,timing_ok,source,trade_count,top_name,top_symbol,current_price,entry,stop,target,shares,confidence,reason,benchmark_sp500,benchmark_nasdaq,paper_trade_enabled,paper_trade_candidate_count,paper_trade_long_candidate_count,paper_trade_short_candidate_count,paper_trade_placed_count,paper_trade_placed_long_count,paper_trade_placed_short_count,paper_candidate_symbols,paper_candidate_confidences,paper_skipped_symbols,paper_skip_reasons,paper_placed_symbols,paper_trade_ids,created_at
139,2026-04-06 13:55:04.361441+00:00,2026-04-06T13-55-04.361441+00-00_primary,SCHEDULED,OPENING,6808,primary,100027.48,1,9989.7,True,PRIMARY,1,Hims & Hers,HIMS,20.1,20.1,19.9565,20.387,4976,101,Price is above OR high and above VWAP.,,,True,1,1,0,1,1,0,HIMS,101.0,,,HIMS,scanner-HIMS-BUY-201000-497,2026-04-06 13:55:11.402145+00:00
140,2026-04-06 14:05:05.931418+00:00,2026-04-06T14-05-05.931418+00-00_secondary,SCHEDULED,MORNING,5104,secondary,99967.1,0,0,True,SECONDARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:05:11.307969+00:00
141,2026-04-06 14:15:04.236043+00:00,2026-04-06T14-15-04.236043+00-00_third,SCHEDULED,MORNING,8402,third,99967.1,0,0,True,THIRD,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:15:12.941721+00:00
142,2026-04-06 14:25:04.509251+00:00,2026-04-06T14-25-04.509251+00-00_fourth,SCHEDULED,MORNING,5084,fourth,99967.1,0,0,True,FOURTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:25:09.876464+00:00
143,2026-04-06 14:35:04.277162+00:00,2026-04-06T14-35-04.277162+00-00_fifth,SCHEDULED,MORNING,3930,fifth,99967.1,0,0,True,FIFTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:35:08.465170+00:00
144,2026-04-06 14:45:06.356852+00:00,2026-04-06T14-45-06.356852+00-00_sixth,SCHEDULED,MORNING,3731,sixth,99967.1,0,0,True,SIXTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:45:10.330759+00:00
145,2026-04-06 14:46:19.604761+00:00,2026-04-06T14-46-19.604761+00-00_primary,MANUAL,MORNING,4857,primary,99967.1,0,0,True,PRIMARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:46:24.694473+00:00
146,2026-04-06 14:47:10.976984+00:00,2026-04-06T14-47-10.976984+00-00_secondary,MANUAL,MORNING,5030,secondary,99967.1,0,0,True,SECONDARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:47:16.225412+00:00
147,2026-04-06 14:48:05.403083+00:00,2026-04-06T14-48-05.403083+00-00_third,MANUAL,MORNING,5316,third,99967.1,0,0,True,THIRD,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:48:10.982653+00:00
148,2026-04-06 14:49:22.343712+00:00,2026-04-06T14-49-22.343712+00-00_fourth,MANUAL,MORNING,4851,fourth,99967.1,0,0,True,FOURTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:49:27.457769+00:00
149,2026-04-06 14:50:24.640941+00:00,2026-04-06T14-50-24.640941+00-00_core_one,MANUAL,MORNING,4879,core_one,99967.1,0,0,True,CORE_ONE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:50:29.819189+00:00
150,2026-04-06 14:51:07.654638+00:00,2026-04-06T14-51-07.654638+00-00_core_two,MANUAL,MORNING,5011,core_two,99967.1,0,0,True,CORE_TWO,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:51:12.882078+00:00
151,2026-04-06 14:55:03.747297+00:00,2026-04-06T14-55-03.747297+00-00_core_one,SCHEDULED,MORNING,5114,core_one,99967.1,0,0,True,CORE_ONE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 14:55:09.085784+00:00
152,2026-04-06 15:05:04.502028+00:00,2026-04-06T15-05-04.502028+00-00_core_two,SCHEDULED,MORNING,5259,core_two,99967.1,0,0,True,CORE_TWO,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 15:05:10.040363+00:00
153,2026-04-06 15:15:04.394544+00:00,2026-04-06T15-15-04.394544+00-00_core_three,SCHEDULED,MORNING,3891,core_three,99967.1,0,0,True,CORE_THREE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 15:15:08.521819+00:00
154,2026-04-06 15:17:25.344432+00:00,2026-04-06T15-17-25.344432+00-00_primary,MANUAL,MORNING,4947,primary,99967.1,0,0,True,PRIMARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 15:17:30.512162+00:00
155,2026-04-06 15:18:08.772240+00:00,2026-04-06T15-18-08.772240+00-00_secondary,MANUAL,MORNING,4832,secondary,99967.1,0,0,True,SECONDARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 15:18:13.825911+00:00
156,2026-04-06 15:19:22.945002+00:00,2026-04-06T15-19-22.945002+00-00_third,MANUAL,MORNING,5294,third,99967.1,0,0,True,THIRD,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 15:19:28.488070+00:00
157,2026-04-06 15:20:42.403393+00:00,2026-04-06T15-20-42.403393+00-00_fourth,MANUAL,MORNING,4740,fourth,99967.1,0,0,True,FOURTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 15:20:47.360500+00:00
158,2026-04-06 15:21:13.355155+00:00,2026-04-06T15-21-13.355155+00-00_core_one,MANUAL,MORNING,5018,core_one,99967.1,0,0,True,CORE_ONE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 15:21:18.589978+00:00
159,2026-04-06 15:25:03.847694+00:00,2026-04-06T15-25-03.847694+00-00_primary,SCHEDULED,MORNING,4964,primary,99967.1,0,0,True,PRIMARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 15:25:09.064672+00:00
160,2026-04-06 15:35:05.153148+00:00,2026-04-06T15-35-05.153148+00-00_secondary,SCHEDULED,MORNING,4994,secondary,99967.1,0,0,True,SECONDARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 15:35:10.385009+00:00
161,2026-04-06 15:45:04.459120+00:00,2026-04-06T15-45-04.459120+00-00_third,SCHEDULED,MORNING,5232,third,99967.1,0,0,True,THIRD,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 15:45:09.937823+00:00
162,2026-04-06 15:55:04.464445+00:00,2026-04-06T15-55-04.464445+00-00_fourth,SCHEDULED,MORNING,4906,fourth,99967.1,0,0,True,FOURTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 15:55:09.640975+00:00
163,2026-04-06 16:05:04.306483+00:00,2026-04-06T16-05-04.306483+00-00_fifth,SCHEDULED,MIDDAY,3992,fifth,99967.1,0,0,True,FIFTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-06 16:05:08.536817+00:00
