id,timestamp_utc,scan_id,scan_source,market_phase,scan_execution_time_ms,mode,account_size,current_open_positions,current_open_exposure,timing_ok,source,trade_count,top_name,top_symbol,current_price,entry,stop,target,shares,confidence,reason,benchmark_sp500,benchmark_nasdaq,paper_trade_enabled,paper_trade_candidate_count,paper_trade_long_candidate_count,paper_trade_short_candidate_count,paper_trade_placed_count,paper_trade_placed_long_count,paper_trade_placed_short_count,paper_candidate_symbols,paper_candidate_confidences,paper_skipped_symbols,paper_skip_reasons,paper_placed_symbols,paper_trade_ids,created_at
202,2026-04-07 15:53:16.311910+00:00,2026-04-07T15-53-16.311910+00-00_core_one,MANUAL,MORNING,9406,core_one,98921.4,11,98813.2029,True,CORE_ONE,0,,,,,,,,,No trade today,,,True,4,0,4,2,0,2,"NVDA,AAPL,AMD,MSFT","89.0,97.0,96.0,85.0","NVDA,AAPL",NVDA:symbol_already_open|AAPL:symbol_already_open,"AMD,MSFT","scanner-AMD-SELL-2167700-14,scanner-MSFT-SELL-3686200-16",2026-04-07 15:53:25.946062+00:00
203,2026-04-07 15:55:11.050898+00:00,2026-04-07T15-55-11.050898+00-00_fourth,SCHEDULED,MORNING,10617,fourth,98874.47,12,94132.01,True,FOURTH,0,,,,,,,,,No trade today,,,True,5,0,5,2,0,2,"SOUN,AI,QBTS,IONQ,NU","89.0,87.0,94.0,94.0,92.0","SOUN,AI,IONQ",SOUN:alpaca_order_rejected|AI:cooldown_active|IONQ:symbol_already_open,"QBTS,NU","scanner-QBTS-SELL-134800-242,scanner-NU-SELL-138650-150",2026-04-07 15:55:21.897152+00:00
204,2026-04-07 16:05:20.279603+00:00,2026-04-07T16-05-20.279603+00-00_fifth,SCHEDULED,MIDDAY,3525,fifth,98189.79,0,0,True,FIFTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 16:05:24.042975+00:00
205,2026-04-07 16:15:04.298447+00:00,2026-04-07T16-15-04.298447+00-00_sixth,SCHEDULED,MIDDAY,4001,sixth,98189.79,0,0,True,SIXTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 16:15:08.532403+00:00
206,2026-04-07 16:25:04.826355+00:00,2026-04-07T16-25-04.826355+00-00_core_one,SCHEDULED,MIDDAY,11087,core_one,98189.79,1,9900.31,True,CORE_ONE,0,,,,,,,,,No trade today,,,True,2,0,2,1,0,1,"TSLA,AAPL","92.0,84.0",AAPL,AAPL:stop_cooldown_until_2026-04-07T16:35:14.844906+00:00,TSLA,scanner-TSLA-SELL-3413900-29,2026-04-07 16:25:16.218202+00:00
207,2026-04-07 16:35:05.031433+00:00,2026-04-07T16-35-05.031433+00-00_core_two,SCHEDULED,MIDDAY,5266,core_two,98168.17,1,9927.5729,True,CORE_TWO,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 16:35:10.532383+00:00
208,2026-04-07 16:45:05.613696+00:00,2026-04-07T16-45-05.613696+00-00_core_three,SCHEDULED,MIDDAY,3604,core_three,98159.47,0,0,True,CORE_THREE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 16:45:09.454077+00:00
209,2026-04-07 16:55:04.256412+00:00,2026-04-07T16-55-04.256412+00-00_primary,SCHEDULED,MIDDAY,5107,primary,98159.47,0,0,True,PRIMARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 16:55:09.584931+00:00
210,2026-04-07 17:05:04.802552+00:00,2026-04-07T17-05-04.802552+00-00_secondary,SCHEDULED,MIDDAY,6839,secondary,98159.47,0,0,True,SECONDARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 17:05:11.875457+00:00
211,2026-04-07 17:15:04.789230+00:00,2026-04-07T17-15-04.789230+00-00_third,SCHEDULED,MIDDAY,5709,third,98159.47,0,0,True,THIRD,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 17:15:10.716414+00:00
212,2026-04-07 17:25:05.265471+00:00,2026-04-07T17-25-05.265471+00-00_fourth,SCHEDULED,MIDDAY,8736,fourth,98159.47,2,19986.03,True,FOURTH,0,,,,,,,,,No trade today,,,True,2,0,2,2,0,2,"QBTS,IONQ","84.0,84.0",,,"QBTS,IONQ","scanner-QBTS-SELL-135350-738,scanner-IONQ-SELL-277700-360",2026-04-07 17:25:14.238544+00:00
213,2026-04-07 17:35:06.162016+00:00,2026-04-07T17-35-06.162016+00-00_fifth,SCHEDULED,MIDDAY,3505,fifth,97970.11,1,10072.8,True,FIFTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 17:35:09.898263+00:00
214,2026-04-07 17:45:05.498261+00:00,2026-04-07T17-45-05.498261+00-00_sixth,SCHEDULED,MIDDAY,3444,sixth,97938.06,0,0,True,SIXTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 17:45:09.177726+00:00
215,2026-04-07 17:55:04.923349+00:00,2026-04-07T17-55-04.923349+00-00_core_one,SCHEDULED,MIDDAY,4837,core_one,97938.06,0,0,True,CORE_ONE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 17:55:10.006765+00:00
216,2026-04-07 18:05:05.300766+00:00,2026-04-07T18-05-05.300766+00-00_core_two,SCHEDULED,AFTERNOON,10231,core_two,97938.06,0,0,True,CORE_TWO,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 18:05:15.966393+00:00
217,2026-04-07 18:15:04.398215+00:00,2026-04-07T18-15-04.398215+00-00_core_three,SCHEDULED,AFTERNOON,5989,core_three,97938.06,0,0,True,CORE_THREE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 18:15:10.613428+00:00
218,2026-04-07 18:25:03.758985+00:00,2026-04-07T18-25-03.758985+00-00_primary,SCHEDULED,AFTERNOON,5538,primary,97938.06,0,0,True,PRIMARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 18:25:09.524457+00:00
219,2026-04-07 18:35:03.762201+00:00,2026-04-07T18-35-03.762201+00-00_secondary,SCHEDULED,AFTERNOON,5522,secondary,97938.06,0,0,True,SECONDARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 18:35:09.511876+00:00
220,2026-04-07 18:45:04.386087+00:00,2026-04-07T18-45-04.386087+00-00_third,SCHEDULED,AFTERNOON,6420,third,97938.06,0,0,True,THIRD,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 18:45:12.333668+00:00
221,2026-04-07 18:55:04.799434+00:00,2026-04-07T18-55-04.799434+00-00_fourth,SCHEDULED,AFTERNOON,5665,fourth,97938.06,0,0,True,FOURTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 18:55:10.683083+00:00
222,2026-04-07 19:05:04.428142+00:00,2026-04-07T19-05-04.428142+00-00_fifth,SCHEDULED,AFTERNOON,4488,fifth,97938.06,0,0,True,FIFTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 19:05:09.159291+00:00
223,2026-04-07 19:15:06.297304+00:00,2026-04-07T19-15-06.297304+00-00_sixth,SCHEDULED,AFTERNOON,4259,sixth,97938.06,0,0,True,SIXTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 19:15:10.802641+00:00
224,2026-04-07 19:25:06.268027+00:00,2026-04-07T19-25-06.268027+00-00_core_one,SCHEDULED,AFTERNOON,7012,core_one,97938.06,0,0,True,CORE_ONE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 19:25:14.997258+00:00
225,2026-04-07 19:35:05.375075+00:00,2026-04-07T19-35-05.375075+00-00_core_two,SCHEDULED,POWER_HOUR,6197,core_two,97938.06,0,0,True,CORE_TWO,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 19:35:11.786352+00:00
226,2026-04-07 19:45:04.704453+00:00,2026-04-07T19-45-04.704453+00-00_core_three,SCHEDULED,POWER_HOUR,4253,core_three,97938.06,0,0,True,CORE_THREE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-07 19:45:09.176064+00:00
